Name,Category,Rating,ReviewsCount,Phone,Address,Website,GoogleMapsURL,Description,SourceFile
"Michael A. Keller, DDS, PC",Pediatric dentist,5.0,207,,4.9 mi · 2045 Brookwood Medical Center Dr #7,http://mkellerdds.com/,"https://www.google.com/maps/dir//Michael+A.+Keller,+DDS,+PC,+2045+Brookwood+Medical+Center+Dr+%237,+Birmingham,+AL+35209/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x88891997f0b90cb9:0xa56298fbe028647a?sa=X&ved=1t:57443&ictx=111","""Great doctor that cares to put a smile on my children faces at every visit!""",google (8).csv
"Katherine Hunt, MD, FAAD",Dermatologist,4.9,497,,"9.7 mi · Hoover, AL",https://dermabirmingham.com/,"https://www.google.com/maps/dir//Katherine+Hunt,+MD,+FAAD,+2142+Tyler+Rd+Suite+110,+Hoover,+AL+35226/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8889175c2e9af3b1:0x456ad1bffd44b297?sa=X&ved=1t:57443&ictx=111","""Attentive, knowledgeable Dr. And top notch staff""",google (8).csv
"Dr. Jan E. Mathisen, MD",Pediatrician,4.9,11,,8.3 mi · 1940 Elmer J Bissell Rd,,"https://www.google.com/maps/dir//Dr.+Jan+E.+Mathisen,+MD,+1940+Elmer+J+Bissell+Rd,+Birmingham,+AL+35243/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8889186cb000e041:0xe0a831267f67d306?sa=X&ved=1t:57443&ictx=111","""He takes the time to listen.""",google (8).csv
"Dr. Mary N. Doyle, MD",Pediatrician,,,,4.6 mi · 3401 Independence Dr,,"https://www.google.com/maps/dir//Dr.+Mary+N.+Doyle,+MD,+3401+Independence+Dr,+Birmingham,+AL+35209/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8889197717a0aa61:0x6dabb889213e1af5?sa=X&ved=1t:57443&ictx=111",,google (8).csv
Dr. Martha J Strange,Neonatal physician,5.0,1,,5.0 mi · 2010 Brookwood Medical Center Dr,,"https://www.google.com/maps/dir//Dr.+Martha+J+Strange,+2010+Brookwood+Medical+Center+Dr,+Birmingham,+AL+35209/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x888919a1f410f0a3:0x77c21a3784ad7bea?sa=X&ved=1t:57443&ictx=111",,google (8).csv
Pediatric & Adolescent Dentistry,Pediatric dentist,4.9,2.5K,,"14.2 mi · Hoover, AL",https://www.brocksgapdentalgroup.com/pediatric-adolescent-dentistry/,"https://www.google.com/maps/dir//Pediatric+%26+Adolescent+Dentistry,+1015+Brocks+Gap+Pkwy+Suite+A,+Hoover,+AL+35244/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8889210e442d97b7:0x16a2433998fcef7e?sa=X&ved=1t:57443&ictx=111","""They made my son feel so comfortable and safe during his appointment.""",google (8).csv
"Dr. Sheridyn B. Breedlove, MD",Pediatrician,4.0,4,,4.9 mi · 513 Brookwood Blvd,,"https://www.google.com/maps/dir//Dr.+Sheridyn+B.+Breedlove,+MD,+513+Brookwood+Blvd,+Birmingham,+AL+35209/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x88891998cdb0ba89:0x9b6813f00296f805?sa=X&ved=1t:57443&ictx=111","""Dr. Breedlove have been serving my boys since babies.""",google (8).csv
Children's of Alabama - Pediatric Dermatology Clinic,Dermatologist,3.9,7,,8.3 mi · 1940 Elmer J Bissell Rd Suite D,https://www.childrensal.org/Dermatology,"https://www.google.com/maps/dir//Children's+of+Alabama+-+Pediatric+Dermatology+Clinic,+1940+Elmer+J+Bissell+Rd+Suite+D,+Birmingham,+AL+35243/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8889186cb5bab3a1:0x8feabeeeb2e52a58?sa=X&ved=1t:57443&ictx=111","""Jamie was absolutely excellent with my grandson!!""",google (8).csv
"Dr. Melisa M. Wilson, MD",Doctor,,,,4.2 mi · 3300 Cahaba Rd,,"https://www.google.com/maps/dir//Dr.+Melisa+M.+Wilson,+MD,+3300+Cahaba+Rd,+Birmingham,+AL+35223/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x888919928392f955:0x503db5c3bba6afbb?sa=X&ved=1t:57443&ictx=111",,google (8).csv
Dr. Donna Kentros,Pediatrician,,,,7.5 mi · 500 Cahaba Park Cir #100,,"https://www.google.com/maps/dir//Dr.+Donna+Kentros,+500+Cahaba+Park+Cir+%23100,+Birmingham,+AL+35242/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x888917ae79205803:0x9e144b894be6783f?sa=X&ved=1t:57443&ictx=111",,google (8).csv
Theos Amy J MD,Pediatric dermatologist,5.0,1,,8.3 mi · 1940 Elmer J Bissell Rd,,"https://www.google.com/maps/dir//Theos+Amy+J+MD,+1940+Elmer+J+Bissell+Rd,+Birmingham,+AL+35243/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8889186cb0011ff9:0xa3cab5ab4b9ee19c?sa=X&ved=1t:57443&ictx=111",,google (8).csv
Dr. Toren Anderson,Pediatrician,5.0,4,,"13.4 mi · Hoover, AL",https://www.childrensal.org/provider/toren-anderson-md,"https://www.google.com/maps/dir//Dr.+Toren+Anderson,+5295+Preserve+Pkwy,+Hoover,+AL+35244/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x888921a0dbf54adf:0x4332d5909af7aa47?sa=X&ved=1t:57443&ictx=111","""The best doctor available in Hoover.""",google (8).csv
Urgent Care for Children,Pediatrician,4.6,630,,"14.2 mi · Hoover, AL",https://www.childrensurgent.com/locations/alabama/hoover/,"https://www.google.com/maps/dir//Urgent+Care+for+Children,+1001+Brocks+Gap+Pkwy+Suite+115,+Hoover,+AL+35244/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8889210555e05745:0x5ea6bc99c3139f2b?sa=X&ved=1t:57443&ictx=111","""I left feeling that my daughter was seen and cared for thoroughly.""",google (8).csv
Greenvale Pediatrics: Jolly Joseph MD,Pediatrician,,,,8.5 mi · 101 Eagle Ridge Dr,http://www.childrensal.org/,"https://www.google.com/maps/dir//Greenvale+Pediatrics:+Jolly+Joseph+MD,+101+Eagle+Ridge+Dr,+Birmingham,+AL+35242/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x88891643f89c7c7d:0x96a280c438726b39?sa=X&ved=1t:57443&ictx=111",,google (8).csv
Baptist Health Primary Care - Inverness,Medical clinic,3.6,7,(205) 980-8099,·,https://www.google.com/aclk?sa=L&ai=DChsSEwiW_KCvooiQAxUzdX8AHYIWDKQYACICCAEQCRoCb2E&co=1&ase=2&gclid=CjwKCAjw6P3GBhBVEiwAJPjmLlV4d-SvB58lxlLtgf6DwDiy7oUzxe_7YBIbQmvnTIFnYR3R3GubIxoCra8QAvD_BwE&cid=CAASN-RoB0KYVW90n0S0oLrKb_6K4w3Zpa56dS2-yaZuaU9HKWLRVnrVe8F7eTwWxMYQvuQJnvfqJE8&cce=2&category=acrcp_v1_32&sig=AOD64_03FhJNdzMxqi_aYdwWPBUArJGc3Q&ctype=50&q=&ved=2ahUKEwiD8puvooiQAxXW4MkDHfDmJ344PBCFrAF6BAgdEBE&adurl=,https://www.google.com/aclk?sa=L&ai=DChsSEwiW_KCvooiQAxUzdX8AHYIWDKQYACICCAEQCBoCb2E&co=1&ase=2&gclid=CjwKCAjw6P3GBhBVEiwAJPjmLlWGTRC29JY4ZaVkJ7x648Lt-DBzrwSZFCJNa5DcoYz1HzMRshy-RBoCsm8QAvD_BwE&cid=CAASN-RoB0KYVW90n0S0oLrKb_6K4w3Zpa56dS2-yaZuaU9HKWLRVnrVe8F7eTwWxMYQvuQJnvfqJE8&cce=2&category=acrcp_v1_32&sig=AOD64_0qEc773dut7vTY8SzEngvGeYEcXQ&q=&nis=4&ctype=99&ved=2ahUKEwiD8puvooiQAxXW4MkDHfDmJ344PBCErAF6BAgdEBA&adurl=,,google (9).csv
Baxley Courtney MD,Pediatrician,,,,4.2 mi · 3300 Cahaba Rd,,"https://www.google.com/maps/dir//Baxley+Courtney+MD,+3300+Cahaba+Rd,+Birmingham,+AL+35223/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8889199284a20011:0x960c87b8c2073871?sa=X&ved=1t:57443&ictx=111",,google (9).csv
Dr. Hilary Anderson,Pediatrician,,,,7.6 mi · 500 Cahaba Park Cir #100,,"https://www.google.com/maps/dir//Dr.+Hilary+Anderson,+500+Cahaba+Park+Cir+%23100,+Birmingham,+AL+35242/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x888917ae789aaaab:0x236c223cd433f479?sa=X&ved=1t:57443&ictx=111",,google (9).csv
Grayson & Associates: Thomas Andrea M MD,Pediatrician,3.3,23,,4.9 mi · 2200 Lakeshore Dr # 150,https://grayson.associates/doctors/andrea-thomas/,"https://www.google.com/maps/dir//Grayson+%26+Associates:+Thomas+Andrea+M+MD,+2200+Lakeshore+Dr+%23+150,+Birmingham,+AL+35209/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8889199fd18bf827:0xdde6a2372f62c457?sa=X&ved=1t:57443&ictx=111","""She is very knowledgeable and compassionate.""",google (9).csv
Greenvale Pediatrics: Mccollum Amy MD,Pediatrician,,,,8.5 mi · 101 Eagle Ridge Dr,,"https://www.google.com/maps/dir//Greenvale+Pediatrics:+Mccollum+Amy+MD,+101+Eagle+Ridge+Dr,+Birmingham,+AL+35242/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x88891643f89c7c7d:0xca9b08070f08df35?sa=X&ved=1t:57443&ictx=111",,google (9).csv
Greenvale Pediatrics: Sester Kami MD,Pediatrician,,,,8.5 mi · 101 Eagle Ridge Dr,,"https://www.google.com/maps/dir//Greenvale+Pediatrics:+Sester+Kami+MD,+101+Eagle+Ridge+Dr,+Birmingham,+AL+35242/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x88891643f89c7c7d:0xa399624c5a5ecca6?sa=X&ved=1t:57443&ictx=111",,google (9).csv
Hurst Pediatric Dentistry,Dentist,4.9,95,,8.1 mi · 19 Inverness Center Pkwy #250,https://hurstpediatricdental.com/,"https://www.google.com/maps/dir//Hurst+Pediatric+Dentistry,+19+Inverness+Center+Pkwy+%23250,+Birmingham,+AL+35242/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x88891786ef5fc899:0x6e23634ef9950d41?sa=X&ved=1t:57443&ictx=111","""They care about your child, family situation, and your children’s smiles!""",google (9).csv
"Ability Clinic - Adult and Pediatric Primary and Specialty Care, Behavioral Health and Outpatient Therapy",Pediatrician,4.7,17,,9.9 mi · 200 Oslo Cir,https://www.unitedability.org/programs/ability-clinic/,"https://www.google.com/maps/dir//Ability+Clinic+-+Adult+and+Pediatric+Primary+and+Specialty+Care,+Behavioral+Health+and+Outpatient+Therapy,+200+Oslo+Cir,+Birmingham,+AL+35211/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x88891be961b81a47:0xdb3150262d91e47e?sa=X&ved=1t:57443&ictx=111","""I couldn’t ask for more skilled or caring therapists for my child.""",google (9).csv
Hawley Hodges Elizabeth MD,Pediatrician,,,,4.2 mi · 3300 Cahaba Rd,,"https://www.google.com/maps/dir//Hawley+Hodges+Elizabeth+MD,+3300+Cahaba+Rd,+Birmingham,+AL+35223/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x888919928392f955:0x3d7e4a07bba30c2a?sa=X&ved=1t:57443&ictx=111",,google (9).csv
"Dr. Caesar J. Cortopassi, MD",Pediatrician,5.0,1,,"11.0 mi · Hoover, AL",,"https://www.google.com/maps/dir//Dr.+Caesar+J.+Cortopassi,+MD,+1809+Data+Dr,+Hoover,+AL+35244/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8889226b9cc93b29:0xee2dca532f8ddd68?sa=X&ved=1t:57443&ictx=111",,google (9).csv
Dr. Hernan Moreno,Pediatrician,,,,7.9 mi · 200 Riverhill Business Park #250,,"https://www.google.com/maps/dir//Dr.+Hernan+Moreno,+200+Riverhill+Business+Park+%23250,+Birmingham,+AL+35242/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x888917b2dbe2505d:0x20123f432f42488e?sa=X&ved=1t:57443&ictx=111",,google (9).csv
"Dr. Nanette H. Brinkerhoff, MD",Pediatrician,,,,8.5 mi · 101 Eagle Ridge Dr,,"https://www.google.com/maps/dir//Dr.+Nanette+H.+Brinkerhoff,+MD,+101+Eagle+Ridge+Dr,+Birmingham,+AL+35242/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x88891643f89c7c7d:0xad291183f4c04c29?sa=X&ved=1t:57443&ictx=111",,google (9).csv
Dr. Flynt Purvis,Pediatric dentist,4.4,7,,"7.7 mi · Vestavia Hills, AL",https://www.tengallongrin.com/ourpractice.aspx,"https://www.google.com/maps/dir//Dr.+Flynt+Purvis,+2401+Dolly+Ridge+Rd,+Vestavia+Hills,+AL+35243/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8889185ccdc7e92f:0x43da39852adc0227?sa=X&ved=1t:57443&ictx=111","""He gained her trust back and they’ve truly helped her feel safe again.""",google (9).csv
"Dr. Wahib Mena, MD",Neonatal physician,4.0,4,,5.0 mi · 2010 Brookwood Medical Center Dr #102,,"https://www.google.com/maps/dir//Dr.+Wahib+Mena,+MD,+2010+Brookwood+Medical+Center+Dr+%23102,+Birmingham,+AL+35209/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x888919a1f410f0a3:0x33eb7b295f06794f?sa=X&ved=1t:57443&ictx=111",,google (9).csv
Stone Jeffery D MD,Pediatrician,3.8,5,,"13.4 mi · Hoover, AL",,"https://www.google.com/maps/dir//Stone+Jeffery+D+MD,+5295+Preserve+Pkwy+Suite+100,+Hoover,+AL+35244/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x888921a09532cf3f:0x5b04764cf13460ce?sa=X&ved=1t:57443&ictx=111","""He’s been great.""",google (9).csv
Dr. Alice Hardy,Pediatrician,,,,"13.6 mi · Hoover, AL",http://www.southtrace.com/,"https://www.google.com/maps/dir//Dr.+Alice+Hardy,+5330+Stadium+Trace+Pkwy+%23200,+Hoover,+AL+35244/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x88892110604809f3:0xe4e2e2a1d3524ba2?sa=X&ved=1t:57443&ictx=111",,google (9).csv
"Darby McElderry, MD",Pediatrician,,,,8.5 mi · 101 Eagle Ridge Dr,http://www.childrensal.org/,"https://www.google.com/maps/dir//Darby+McElderry,+MD,+101+Eagle+Ridge+Dr,+Birmingham,+AL+35242/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x88891643f89c7c7d:0x815078a20b6157da?sa=X&ved=1t:57443&ictx=111",,google (9).csv
Dr. Allury Arora,Pediatrician,1.0,1,,7.5 mi · 500 Cahaba Park Cir #100,,"https://www.google.com/maps/dir//Dr.+Allury+Arora,+500+Cahaba+Park+Cir+%23100,+Birmingham,+AL+35242/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x888917ae78dfb435:0x7fce0ddad6d594b0?sa=X&ved=1t:57443&ictx=111",,google (9).csv
"Dr. Elizabeth Jean G. Peters, MD",Pediatrician,,,,4.6 mi · 3401 Independence Dr,,"https://www.google.com/maps/dir//Dr.+Elizabeth+Jean+G.+Peters,+MD,+3401+Independence+Dr,+Birmingham,+AL+35209/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8889197717a0aa61:0xd16ba659182ae51d?sa=X&ved=1t:57443&ictx=111",,google (9).csv
"Dr. Michelle Bajjalieh, DMD",Pediatric dentist,4.2,5,,"4.7 mi · Homewood, AL",http://www.alabamapediatricdentistry.com/,"https://www.google.com/maps/dir//Dr.+Michelle+Bajjalieh,+DMD,+3500+Independence+Dr,+Homewood,+AL+35209/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8889197c647751b1:0xc79a28d79cfd93ce?sa=X&ved=1t:57443&ictx=111",,google (9).csv
UAB Callahan Eye - Children's South,Pediatric ophthalmologist,4.0,1,,8.3 mi · 1940 Elmer J Bissell Rd Suite B,https://www.uabmedicine.org/locations/uab-callahan-eye-hospital-clinic-childrens-south/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,"https://www.google.com/maps/dir//UAB+Callahan+Eye+-+Children's+South,+1940+Elmer+J+Bissell+Rd+Suite+B,+Birmingham,+AL+35243/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x888919be07e470b5:0x10bae9ce177e5861?sa=X&ved=1t:57443&ictx=111","""Doctor Cogen is fantastic and they do a great service here.""",google (9).csv
Midtown Pediatrics,Child health care center,3.1,66,(205) 329-7200,·,"https://www.google.com/maps/dir//Midtown+Pediatrics,+1400+4th+Ave+S,+Birmingham,+AL+35233/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x88891bedb822ecdd:0x2f8a8bda9aeeb452?sa=X&ved=1t:57443&ictx=111",https://www.childrensal.org/midtown-pediatrics,"""Great doctor who takes time to answer all our questions""",google.csv
Small Steps Pediatrics,Pediatrician,4.3,38,(205) 868-3486,·,"https://www.google.com/maps/dir//Small+Steps+Pediatrics,+52+Medical+Park+Dr+E+Ste+201,+Birmingham,+AL+35235/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x88890e7336dba527:0x76a8f934b09fe8b2?sa=X&ved=1t:57443&ictx=111",http://www.smallstepspediatrics.com/,"""Dr. Boyd and her staff are very caring, knowledgeable, and wiling to help.""",google.csv
Primary Care Clinic,Pediatric clinic,4.1,27,(205) 939-9096,,"https://www.google.com/maps/dir//Primary+Care+Clinic,+1601+4th+Ave+S,+Birmingham,+AL+35233/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x88891bebe6009a0f:0x91a3717b206b1a5c?sa=X&ved=1t:57443&ictx=111",https://www.childrensal.org/pcc,"""The staff was very nice and helpful, and the place is well kept and clean""",google.csv
Pediatrics East - Trussville,Pediatrician,3.3,72,(205) 836-8691,·,"https://www.google.com/maps/dir//Pediatrics+East+-+Trussville,+520+Simmons+Dr,+Trussville,+AL+35173/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x88890e3d9e6bf065:0xec5934c251a88cd8?sa=X&ved=1t:57443&ictx=111",https://www.childrensal.org/pediatrics-east,"""Dr. Rochelle is an excellent .""",google.csv
